episode_index,source_prefix,source_episode_index,length,dataset_from_index,dataset_to_index,archive_key,archive_url
8288,target/atomic/TurnOnMicrowave/20250813,211,143,2068382,2068525,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8289,target/atomic/TurnOnMicrowave/20250813,212,110,2068525,2068635,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8290,target/atomic/TurnOnMicrowave/20250813,213,175,2068635,2068810,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8291,target/atomic/TurnOnMicrowave/20250813,214,153,2068810,2068963,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8292,target/atomic/TurnOnMicrowave/20250813,215,134,2068963,2069097,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8293,target/atomic/TurnOnMicrowave/20250813,216,159,2069097,2069256,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8294,target/atomic/TurnOnMicrowave/20250813,217,140,2069256,2069396,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8295,target/atomic/TurnOnMicrowave/20250813,218,151,2069396,2069547,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8296,target/atomic/TurnOnMicrowave/20250813,219,200,2069547,2069747,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8297,target/atomic/TurnOnMicrowave/20250813,220,101,2069747,2069848,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8298,target/atomic/TurnOnMicrowave/20250813,221,140,2069848,2069988,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8299,target/atomic/TurnOnMicrowave/20250813,222,137,2069988,2070125,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8300,target/atomic/TurnOnMicrowave/20250813,223,128,2070125,2070253,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8301,target/atomic/TurnOnMicrowave/20250813,224,161,2070253,2070414,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8302,target/atomic/TurnOnMicrowave/20250813,225,144,2070414,2070558,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8303,target/atomic/TurnOnMicrowave/20250813,226,162,2070558,2070720,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8304,target/atomic/TurnOnMicrowave/20250813,227,209,2070720,2070929,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8305,target/atomic/TurnOnMicrowave/20250813,228,167,2070929,2071096,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8306,target/atomic/TurnOnMicrowave/20250813,229,134,2071096,2071230,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8307,target/atomic/TurnOnMicrowave/20250813,230,155,2071230,2071385,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8308,target/atomic/TurnOnMicrowave/20250813,231,127,2071385,2071512,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8309,target/atomic/TurnOnMicrowave/20250813,232,152,2071512,2071664,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8310,target/atomic/TurnOnMicrowave/20250813,233,130,2071664,2071794,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8311,target/atomic/TurnOnMicrowave/20250813,234,175,2071794,2071969,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8312,target/atomic/TurnOnMicrowave/20250813,235,120,2071969,2072089,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8313,target/atomic/TurnOnMicrowave/20250813,236,142,2072089,2072231,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8314,target/atomic/TurnOnMicrowave/20250813,237,156,2072231,2072387,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8315,target/atomic/TurnOnMicrowave/20250813,238,138,2072387,2072525,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8316,target/atomic/TurnOnMicrowave/20250813,239,138,2072525,2072663,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8317,target/atomic/TurnOnMicrowave/20250813,240,145,2072663,2072808,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8318,target/atomic/TurnOnMicrowave/20250813,241,187,2072808,2072995,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8319,target/atomic/TurnOnMicrowave/20250813,242,133,2072995,2073128,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8320,target/atomic/TurnOnMicrowave/20250813,243,150,2073128,2073278,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8321,target/atomic/TurnOnMicrowave/20250813,244,110,2073278,2073388,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8322,target/atomic/TurnOnMicrowave/20250813,245,158,2073388,2073546,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8323,target/atomic/TurnOnMicrowave/20250813,246,127,2073546,2073673,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8324,target/atomic/TurnOnMicrowave/20250813,247,149,2073673,2073822,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8325,target/atomic/TurnOnMicrowave/20250813,248,153,2073822,2073975,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8326,target/atomic/TurnOnMicrowave/20250813,249,132,2073975,2074107,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8327,target/atomic/TurnOnMicrowave/20250813,250,169,2074107,2074276,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8328,target/atomic/TurnOnMicrowave/20250813,251,128,2074276,2074404,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8329,target/atomic/TurnOnMicrowave/20250813,252,140,2074404,2074544,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8330,target/atomic/TurnOnMicrowave/20250813,253,149,2074544,2074693,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8331,target/atomic/TurnOnMicrowave/20250813,254,145,2074693,2074838,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8332,target/atomic/TurnOnMicrowave/20250813,255,169,2074838,2075007,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8333,target/atomic/TurnOnMicrowave/20250813,256,90,2075007,2075097,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8334,target/atomic/TurnOnMicrowave/20250813,257,135,2075097,2075232,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8335,target/atomic/TurnOnMicrowave/20250813,258,154,2075232,2075386,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8336,target/atomic/TurnOnMicrowave/20250813,259,101,2075386,2075487,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8337,target/atomic/TurnOnMicrowave/20250813,260,144,2075487,2075631,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8338,target/atomic/TurnOnMicrowave/20250813,261,168,2075631,2075799,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8339,target/atomic/TurnOnMicrowave/20250813,262,137,2075799,2075936,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8340,target/atomic/TurnOnMicrowave/20250813,263,126,2075936,2076062,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8341,target/atomic/TurnOnMicrowave/20250813,264,135,2076062,2076197,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8342,target/atomic/TurnOnMicrowave/20250813,265,92,2076197,2076289,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8343,target/atomic/TurnOnMicrowave/20250813,266,163,2076289,2076452,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8344,target/atomic/TurnOnMicrowave/20250813,267,142,2076452,2076594,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8345,target/atomic/TurnOnMicrowave/20250813,268,175,2076594,2076769,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8346,target/atomic/TurnOnMicrowave/20250813,269,136,2076769,2076905,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8347,target/atomic/TurnOnMicrowave/20250813,270,121,2076905,2077026,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8348,target/atomic/TurnOnMicrowave/20250813,271,156,2077026,2077182,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8349,target/atomic/TurnOnMicrowave/20250813,272,117,2077182,2077299,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8350,target/atomic/TurnOnMicrowave/20250813,273,131,2077299,2077430,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8351,target/atomic/TurnOnMicrowave/20250813,274,156,2077430,2077586,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8352,target/atomic/TurnOnMicrowave/20250813,275,162,2077586,2077748,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8353,target/atomic/TurnOnMicrowave/20250813,276,190,2077748,2077938,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8354,target/atomic/TurnOnMicrowave/20250813,277,162,2077938,2078100,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8355,target/atomic/TurnOnMicrowave/20250813,278,168,2078100,2078268,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8356,target/atomic/TurnOnMicrowave/20250813,279,179,2078268,2078447,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8357,target/atomic/TurnOnMicrowave/20250813,280,182,2078447,2078629,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8358,target/atomic/TurnOnMicrowave/20250813,281,126,2078629,2078755,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8359,target/atomic/TurnOnMicrowave/20250813,282,167,2078755,2078922,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8360,target/atomic/TurnOnMicrowave/20250813,283,138,2078922,2079060,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8361,target/atomic/TurnOnMicrowave/20250813,284,153,2079060,2079213,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8362,target/atomic/TurnOnMicrowave/20250813,285,157,2079213,2079370,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8363,target/atomic/TurnOnMicrowave/20250813,286,148,2079370,2079518,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8364,target/atomic/TurnOnMicrowave/20250813,287,137,2079518,2079655,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8365,target/atomic/TurnOnMicrowave/20250813,288,180,2079655,2079835,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8366,target/atomic/TurnOnMicrowave/20250813,289,135,2079835,2079970,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8367,target/atomic/TurnOnMicrowave/20250813,290,117,2079970,2080087,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8368,target/atomic/TurnOnMicrowave/20250813,291,154,2080087,2080241,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8369,target/atomic/TurnOnMicrowave/20250813,292,183,2080241,2080424,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8370,target/atomic/TurnOnMicrowave/20250813,293,128,2080424,2080552,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8371,target/atomic/TurnOnMicrowave/20250813,294,124,2080552,2080676,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8372,target/atomic/TurnOnMicrowave/20250813,295,202,2080676,2080878,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8373,target/atomic/TurnOnMicrowave/20250813,296,153,2080878,2081031,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8374,target/atomic/TurnOnMicrowave/20250813,297,162,2081031,2081193,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8375,target/atomic/TurnOnMicrowave/20250813,298,151,2081193,2081344,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8376,target/atomic/TurnOnMicrowave/20250813,299,144,2081344,2081488,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8377,target/atomic/TurnOnMicrowave/20250813,300,147,2081488,2081635,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8378,target/atomic/TurnOnMicrowave/20250813,301,175,2081635,2081810,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8379,target/atomic/TurnOnMicrowave/20250813,302,114,2081810,2081924,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8380,target/atomic/TurnOnMicrowave/20250813,303,174,2081924,2082098,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8381,target/atomic/TurnOnMicrowave/20250813,304,128,2082098,2082226,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8382,target/atomic/TurnOnMicrowave/20250813,305,125,2082226,2082351,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8383,target/atomic/TurnOnMicrowave/20250813,306,159,2082351,2082510,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8384,target/atomic/TurnOnMicrowave/20250813,307,125,2082510,2082635,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8385,target/atomic/TurnOnMicrowave/20250813,308,139,2082635,2082774,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8386,target/atomic/TurnOnMicrowave/20250813,309,102,2082774,2082876,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8387,target/atomic/TurnOnMicrowave/20250813,310,134,2082876,2083010,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8388,target/atomic/TurnOnMicrowave/20250813,311,115,2083010,2083125,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8389,target/atomic/TurnOnMicrowave/20250813,312,97,2083125,2083222,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8390,target/atomic/TurnOnMicrowave/20250813,313,137,2083222,2083359,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8391,target/atomic/TurnOnMicrowave/20250813,314,160,2083359,2083519,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8392,target/atomic/TurnOnMicrowave/20250813,315,149,2083519,2083668,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8393,target/atomic/TurnOnMicrowave/20250813,316,156,2083668,2083824,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8394,target/atomic/TurnOnMicrowave/20250813,317,131,2083824,2083955,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8395,target/atomic/TurnOnMicrowave/20250813,318,130,2083955,2084085,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8396,target/atomic/TurnOnMicrowave/20250813,319,145,2084085,2084230,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8397,target/atomic/TurnOnMicrowave/20250813,320,187,2084230,2084417,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8398,target/atomic/TurnOnMicrowave/20250813,321,116,2084417,2084533,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8399,target/atomic/TurnOnMicrowave/20250813,322,125,2084533,2084658,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8400,target/atomic/TurnOnMicrowave/20250813,323,166,2084658,2084824,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8401,target/atomic/TurnOnMicrowave/20250813,324,133,2084824,2084957,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8402,target/atomic/TurnOnMicrowave/20250813,325,112,2084957,2085069,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8403,target/atomic/TurnOnMicrowave/20250813,326,123,2085069,2085192,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8404,target/atomic/TurnOnMicrowave/20250813,327,191,2085192,2085383,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8405,target/atomic/TurnOnMicrowave/20250813,328,187,2085383,2085570,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8406,target/atomic/TurnOnMicrowave/20250813,329,118,2085570,2085688,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8407,target/atomic/TurnOnMicrowave/20250813,330,135,2085688,2085823,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
8408,target/atomic/TurnOnMicrowave/20250813,331,153,2085823,2085976,target/atomic/TurnOnMicrowave/20250813/lerobot.tar,https://utexas.box.com/s/ta8tufw9408tzx3fxffwr5lh1hknp8fz
